Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NET2,NL2,BS,PF
0,3,6,0,0,0,5,7.6,2.4,7,0,0,0,7,7.9,2,3.25,45.69
0,1,4,0,1,0,1,2.7,0,1,0,0,0,0,0,0,0,10.72
0,11,7,1,1,0,4,9.3,2.45,7,0,0,0,5,8.8,2.15,0.14,48.85
1,9,7,0,1,1,3,8.5,3.1,6,0,0,0,2,8.6,3,0,47.84
0,12,7,1,2,0,7,8.6,3.8,7,1,3,1,5,5.4,3.1,11.2,63.55
0,12,7,1,5,0,4,4.2,2.2,7,2,4,0,7,7.8,2.3,5,52.58
0,9,6,0,1,0,0,5.6,2.2,1,0,0,0,0,0,0,0,19.68
0,4,7,1,0,0,7,6,2.3,7,0,1,0,7,3.7,3.2,7.71,48.34
0,8,7,0,0,0,7,6.1,2.55,7,0,0,0,7,9,2.2,3.78,46.91
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,7,0,1,0,6,8.7,3,7,0,0,0,6,8.1,2.5,0.5,47.06
0,9,7,2,0,0,5,8,2.4,6,1,0,0,6,3.2,2.8,3.34,48.2
0,12,7,1,5,1,5,6.5,2.2,6,0,4,0,5,9.2,2.2,3.68,51.43
0,13,7,1,4,0,5,6.9,3.9,7,3,2,0,7,5.7,3.1,7,60.65
0,1,7,1,0,0,5,3.5,2.3,7,2,2,0,7,4.6,2.5,2,43.27
0,14,7,0,0,0,5,7.7,2.6,7,0,1,0,7,9.1,2.3,4,49.51
0,12,7,0,1,0,7,8.4,2.4,7,2,2,0,6,9.9,2.3,1.14,53.03
0,5,7,0,2,0,7,6.7,2.2,7,2,0,0,6,9.2,2,3.5,51.22
0,7,6,1,0,0,7,4.4,2.2,6,3,0,0,6,2.1,2.9,8.71,49.31
0,4,7,0,0,0,0,0,2.4,5,0,0,0,0,0,0,0,18.11
1,2,6,1,0,0,2,8.7,0,0,0,0,0,0,0,0,0,20.54
0,4,2,0,0,0,0,3,2.1,3,0,0,0,0,3.7,0,0,20.09
0,8,7,0,0,2,2,8.1,2.2,5,1,0,0,3,6.2,2.05,0,42.77
1,6,7,4,3,4,3,9.8,3.1,7,6,1,1,6,8.8,3.1,20.38,90.49
1,1,7,1,1,0,5,8.9,3.5,6,0,2,1,3,7.3,3.6,16.35,67.78
1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46
1,6,7,0,0,0,7,8,2.2,7,0,0,0,7,2.15,1.2,6.14,40.96
1,11,7,1,2,0,6,8.5,3.1,6,0,2,0,7,4.3,2.5,4,48.9
0,12,7,0,1,0,6,9.6,2.2,7,0,1,0,6,9.8,2,2.14,49.82
0,12,7,1,0,0,7,6.8,3,7,2,3,0,7,6.7,3,29.5,80.06
1,7,7,0,1,0,7,4.5,3.5,7,0,0,0,6,2.4,2.2,27.25,62.04
1,11,7,1,2,0,7,8.5,3,7,0,1,0,7,5.7,2.3,9.5,56.24
0,9,7,0,1,0,6,5.7,2.35,7,0,0,0,7,8.7,2.18,4.14,46.08
0,2,7,0,1,0,6,8.3,2.1,6,1,0,0,5,7.9,2,3.5,48.52
1,11,6,4,2,1,4,10,7.8,7,1,0,1,3,9,7.4,22,98.65
0,14,7,0,0,0,6,8.6,2.45,7,0,0,0,7,8.3,2.2,3.5,48.63
0,4,7,0,0,0,4,7.5,2.7,7,0,1,0,7,9.7,2.3,3.5,49.61
0,1,7,0,0,2,4,6.1,2.7,7,0,0,0,5,6.7,3,11,53.64
0,5,7,1,0,0,3,5,2.8,7,3,0,0,7,5.7,3.2,2,49.64
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,6,0,0,0,5,4.4,2.2,7,0,0,0,3,6,2.1,1.5,37.1
0,7,7,0,0,0,7,7,2.3,7,0,0,0,6,2.4,2.4,11,46.84
0,13,7,2,2,0,5,7.9,3.2,7,0,0,0,7,2.5,2.05,26.25,69.34
1,1,6,0,1,0,6,6.5,2.8,5,0,1,0,6,7.1,2.3,9.64,50.12
0,14,7,1,6,3,4,9.7,5.5,7,3,4,1,3,9.5,4.5,20.75,90.8
0,14,5,0,0,0,5,3,1.7,0,0,0,0,0,0,0,0,13.66
1,8,7,2,0,0,7,7.6,3.2,6,1,1,0,7,6.5,2.4,11.64,61.23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,6,0,1,0,6,5.2,2.4,7,0,0,0,7,2.4,2.1,4.25,37.2
0,12,7,0,0,0,6,8.2,2.15,7,2,0,0,7,7,2.1,3.5,50.01
0,8,7,0,0,0,7,0,2.1,2,0,0,0,0,0,0,0,14.8
0,3,7,0,0,3,3,9.9,3.6,7,0,2,0,0,6.6,2.7,0,48.78
0,10,7,0,0,0,7,7.6,2.5,7,1,0,0,6,2.5,2.6,6,45.6
0,14,7,0,0,0,4,7.1,2.2,6,0,0,0,1,9.2,2.2,0,42.93
0,14,7,3,1,0,7,4,2.3,7,3,2,0,7,7.2,2.5,2.5,53.59
0,1,7,1,1,0,7,6.5,3.3,7,3,2,0,6,2.7,2.3,9.71,56.4
1,1,7,2,1,0,6,7.6,2.5,7,4,1,0,6,7.8,3.1,0.5,57.52
0,6,7,0,0,0,6,4,2.6,7,0,0,0,7,8.8,2.7,2,43.14
0,8,7,4,0,2,2,9,2.7,6,2,0,0,0,5.6,3.3,26,82.32
0,4,7,0,1,4,1,9,3,7,0,1,0,6,8,2.8,1.5,50.5
0,10,0,0,0,0,0,7.5,2.4,1,0,0,0,1,3.5,0,0,19.61
0,13,7,0,0,3,3,9.8,3,7,0,0,0,14,8.7,2.5,0,50.43
0,8,7,0,0,0,4,9,0,0,0,0,0,0,0,0,0,19
0,6,7,0,0,0,7,4.7,2.9,3,0,0,0,3,5.4,2.7,0,35.03
0,8,6,1,0,0,1,1.7,2.05,3,0,0,0,0,2.35,0,3,25.96
0,10,7,3,2,3,4,8,6.2,7,1,3,6,1,8.2,5,29.49,98.1
0,8,7,2,0,0,7,3.6,1.8,4,0,0,0,4,1.3,0,4.5,32.21
0,5,7,2,0,0,1,8.8,3,7,3,0,0,0,6.1,2,0,52.55
0,7,7,0,1,0,7,5.8,2,7,1,0,0,7,1.9,2.45,11.14,47.29
1,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.19
0,12,7,0,0,1,5,6.2,2.7,7,0,1,0,11,7,2.7,1,43.76
0,6,7,0,0,0,0,7.2,2.7,7,1,0,0,5,7,3.3,0,45.75
0,12,7,5,0,1,6,7.5,3.6,6,5,0,1,6,5.6,5.8,32.25,99.25
0,2,7,1,1,0,4,8.1,2.1,7,1,0,0,6,7,2.5,2.42,49.63
1,10,7,0,0,0,7,5.4,2.8,7,0,0,0,6,7.4,2.3,1.55,42.34
1,13,7,0,1,0,7,4.7,3.5,7,1,3,0,7,8,2.7,4.5,50.35
0,3,7,1,0,0,7,3.8,2.3,7,1,0,0,7,3.3,2.5,11.64,49.54
0,4,6,0,0,1,2,9,2.8,7,0,0,0,2,8,2.7,1.5,47.74
0,3,3,0,0,0,5,9.4,2.2,0,0,0,0,0,0,0,0,20.38
1,14,7,6,1,2,4,9.8,7.5,7,5,0,0,4,9.8,4.3,19,99
0,5,7,0,2,0,7,7.8,2.15,7,2,2,0,6,4.7,2.1,4.08,48.22
0,1,6,0,0,0,6,7.4,2.8,7,1,0,0,6,8.4,2.1,2.5,48.36
0,13,7,0,1,0,6,6.2,2.1,7,0,0,2,3,6,2.2,2,41.58
1,8,7,0,0,0,7,8.3,2.6,7,0,0,0,7,8.4,2.33,3.57,49.01
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,4,0,0,0,0,1.7,2.1,0,0,0,0,1,0,2,0,14.88
1,4,7,3,1,4,3,7.1,3.7,7,3,0,2,5,8.8,5.2,23.64,89.74
0,3,7,0,0,0,6,7.6,2.6,7,0,0,0,7,8,2.2,1.5,45.27
1,4,7,2,1,0,7,9.4,3.65,7,3,0,1,6,9.2,4.55,20.14,84.62
0,10,7,4,3,1,6,8.7,6.7,7,3,0,0,6,8,2.7,28.14,96.04
0,5,7,0,0,0,7,8.5,2.9,7,0,0,0,7,9.4,2,2.85,49.74
1,1,7,1,0,0,7,3.7,2.2,7,0,2,0,7,7,2.2,3,42.62
0,6,7,0,0,0,5,6.2,2.2,7,0,0,0,7,7.7,2,1.5,42.02
0,1,7,0,1,0,6,8,2.8,7,0,1,0,7,5.9,2.1,9.56,51.66
0,8,7,0,0,0,6,6.2,2.55,7,1,0,0,6,8.9,2.13,1.06,46.09
0,9,7,0,0,0,6,8.9,2.35,7,0,0,0,7,8.4,2.3,3.5,49.13
1,8,7,2,0,0,7,8.2,3.3,7,0,0,0,7,3,2.6,13.5,58.1
0,13,7,1,0,3,3,9.5,2.65,7,2,0,0,10,7.2,2.1,0,52.95
0,4,7,0,1,0,7,6.6,2.4,7,0,0,0,6,8.9,2.55,3.5,47.55
1,14,7,0,0,0,6,7.2,2.15,7,0,0,0,7,2.2,2.15,6.14,41.33
0,3,4,1,0,0,2,0,2.2,6,0,0,0,5,5.8,2.3,1,31.99
0,4,6,0,0,0,0,5.3,2.8,6,0,0,0,0,6.5,2,3,40.5
0,2,7,0,0,0,4,7.5,2.2,7,0,0,0,5,7.2,2.2,0,41.65
0,2,5,0,0,0,1,8.9,2.2,5,0,0,0,1,6.7,2.1,1.14,41.5
0,9,7,0,0,0,6,6.9,2.8,7,0,1,0,6,6.6,2,11.17,52.38
1,1,7,0,0,0,7,3.5,3.2,7,1,1,0,7,7.6,2.2,8.14,49.87
0,13,7,0,0,0,5,8.4,2.8,7,2,0,0,7,5.6,2.2,5,51.25
0,10,7,2,1,0,7,7.3,2.9,7,1,1,0,7,6.5,2.3,21.8,71.04
0,11,7,0,3,0,4,9.1,2.75,6,2,0,0,4,6.6,2.1,6.16,54.26
0,8,7,2,0,0,7,3.2,2,7,1,0,0,7,3,2.6,3.14,41.49
0,14,6,0,0,0,2,6.9,0,7,0,0,0,3,9.7,2.4,0,39.8
0,14,7,0,0,0,7,5.5,2.6,6,2,0,0,6,4.4,3.25,6.64,49.49
0,3,5,0,0,0,0,9.5,2.1,3,0,0,0,0,0,2.1,0,30.31
0,8,6,1,0,0,7,8.2,2.5,7,0,1,0,7,6.1,2.5,9.93,54.37
0,12,7,6,1,5,1,8.9,5.1,5,5,0,1,4,9.9,2.1,12.9,84.22
0,1,6,0,0,0,1,3,3.8,6,0,0,0,0,4,2.1,0,33.24
0,10,7,1,1,0,7,8.7,2,7,1,2,0,7,8.2,2.28,4.92,54.69
0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46
1,1,7,0,1,0,6,4.6,2.2,7,3,0,0,7,2,2.75,6.92,46.03
0,9,7,5,0,1,3,8.3,3.75,7,2,1,0,0,5.6,2.5,4.5,61.61
1,6,7,0,0,3,1,8.2,2.1,6,0,0,0,10,7.4,2.3,0,44.01
0,1,7,0,0,0,5,5.9,2.3,7,0,0,2,5,7.4,2.2,0,41.24
1,1,6,1,1,1,6,9.5,3.3,7,1,1,2,4,7.1,3.6,0,54.85
0,8,7,0,1,0,6,3,2.3,7,1,0,0,6,1.6,2.2,9.71,41.46
0,3,6,2,0,0,4,8.1,2,5,1,0,2,4,8.9,2.2,0,50.04
0,14,7,1,0,1,6,9.5,3,7,0,1,3,4,6,3.1,2,52.11
0,14,6,0,0,0,2,1.7,2.4,4,0,0,0,0,0,2.2,0,22.89
0,11,7,0,0,0,5,3.1,1.7,4,1,0,0,3,1.15,0,1.5,25.89
1,11,7,0,2,0,7,9.2,2.4,7,0,0,1,5,8.3,2,0,46.38
0,2,7,0,0,0,7,7.2,2.2,7,1,0,0,6,8.4,2.2,1.42,46.66
0,12,7,5,2,4,2,9.2,5,7,7,0,4,3,8.2,5.1,28.3,105.91
0,13,7,2,5,0,5,6.8,4.1,7,4,2,0,6,5.7,2.9,5.58,62.8
0,11,7,2,1,0,3,9.7,3.3,6,2,2,0,1,8.6,3.6,0,59
0,5,7,7,0,6,1,9.9,5.8,7,5,1,6,1,9.7,5.4,36.14,118.94
0,9,7,0,0,0,5,8.8,3.7,7,0,0,0,4,8.9,2.3,0.28,48.48
0,7,7,2,1,0,5,9.1,2.8,7,1,1,0,1,6.8,3,0,52.34
0,8,5,0,0,0,5,7.2,2.2,0,0,0,0,1,0,0,0,19.62
0,9,7,0,0,1,6,5.9,2.4,7,1,0,0,7,7.5,2,3,46.07
0,11,7,0,0,0,6,2.8,1.7,5,1,0,0,0,0,0,0,23.12
0,14,6,0,4,0,4,5.7,2.4,6,2,2,0,7,8.5,2.3,2.87,49.49
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
0,1,7,2,2,0,7,6.8,3.1,7,0,1,0,6,5.3,2.8,10.22,56.46
0,5,7,5,0,0,6,9.7,3.3,7,7,0,0,4,9.5,2.7,13.53,82.23
0,11,5,0,1,0,5,10,3.9,7,0,3,0,2,9.1,2,0,49.62
0,2,7,4,1,0,7,3.8,2.1,5,2,1,0,7,2.7,2.1,8.85,51.69
0,1,7,0,1,0,7,4,2.4,7,0,1,0,7,4,2.6,1.89,36.86
1,8,7,0,0,0,7,6.7,2.3,7,0,0,0,7,4,2.6,10.5,48.78
1,14,7,1,1,0,6,9.8,4,7,1,1,0,7,8.8,2.5,1,56.41
1,10,7,2,4,0,7,8.8,3.5,7,2,1,0,5,8.5,2.85,2.78,61.16
0,14,6,0,0,0,6,7.2,2.7,6,0,0,0,5,2.4,2.2,4,39.48
0,7,7,3,1,0,1,9.1,2.5,7,0,0,0,1,5.2,2.7,0,48.28
1,13,7,0,2,0,7,4.5,2.4,7,2,1,0,7,6.6,2.6,3.5,46.99
0,7,7,1,5,0,7,7.2,3.4,7,2,1,0,6,6.8,2.2,5.5,56.8
1,4,7,2,1,0,6,8.2,3.4,7,1,0,0,6,9.5,3.35,15.92,72.31
1,10,7,0,0,0,7,8,2.9,7,0,1,0,7,4.25,2.8,6.14,47.94
0,1,7,0,0,0,6,6.8,3,7,0,1,0,7,5.1,2.5,9.14,49.65
0,10,7,0,0,0,5,5.8,2.5,7,0,1,0,6,8.7,2.2,9.09,51.3
1,2,6,0,1,0,6,4.6,1.6,6,1,1,0,7,1.3,0,3.07,31.49
0,9,7,1,0,2,4,9.4,3.2,7,0,0,0,3,6.5,2.05,0,47.75
1,12,7,0,0,0,5,9.2,3,7,1,2,2,5,6.7,2.6,2,51.16
1,8,7,0,0,0,6,8.7,2.85,7,0,0,0,7,7.7,2.2,3.78,48.99
0,2,7,1,1,1,2,10,4.6,6,2,0,0,1,8.8,3.5,18,77.62
0,11,7,3,0,1,3,9.3,5.6,7,1,0,0,5,7.8,2.2,0,59.22
0,13,7,2,1,1,4,9.2,2,5,0,3,0,2,7.7,4,0,51.69
0,12,7,0,0,0,7,3.8,1.6,4,2,1,0,3,1,0,4.5,31.96
1,5,7,1,1,0,7,7.9,2.7,7,1,0,0,7,9.3,2,1.25,51.55
0,9,7,0,0,0,6,9.2,2.9,7,0,0,0,7,7.8,2,2.5,48.19
0,2,7,0,0,0,7,4.1,2.1,7,0,0,0,7,6.5,2.2,1.5,38.22
1,10,6,0,0,0,3,7.8,2.6,5,1,0,1,4,8,3.5,2,49.09
0,11,7,3,1,0,2,8,2.85,7,3,3,0,0,8.9,2.6,0,58.81
0,9,6,0,0,0,3,8.6,2.2,4,0,0,0,5,6.2,2.2,0,39.31
1,12,7,0,3,0,7,3.3,2.4,7,2,2,0,7,2,2.8,13.56,50.78
1,3,6,0,0,0,6,7.9,2.9,7,0,0,0,5,4.5,2.6,6,46.92
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,7,0,0,0,7,6.5,2.2,7,1,0,0,7,7.8,2.4,3.25,47.29
0,3,7,0,0,0,5,6.6,2.4,7,0,0,0,1,7.2,2.5,0.55,41.74
1,5,7,4,0,0,6,8.6,5.3,7,5,2,4,2,8,3.5,15.19,85.25
1,14,7,0,2,1,4,5.2,2.7,7,1,1,0,9,6,2.8,0,42.96
0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37
0,6,7,1,2,0,7,8.7,2.8,7,0,0,0,7,8.4,2.25,5.56,54.46
1,14,7,0,2,0,5,8.6,2.75,5,2,0,0,5,9.2,2.3,3.79,54.07
0,7,7,0,0,0,7,8.8,3,7,2,1,0,7,7.5,2,5.24,54.8
1,10,7,0,0,0,7,7.6,2.4,7,0,0,0,7,3.6,2.6,6.14,45.19
0,4,6,6,0,0,0,9.4,5,2,1,0,0,0,5.4,0,0,49.27
0,10,7,0,0,0,7,7.1,4,6,1,1,1,5,8.1,2.6,9.61,58.56
0,14,6,0,1,0,6,9.7,2.25,6,0,1,0,4,7.8,2,2.42,47.01
0,2,7,0,2,0,6,6.6,2.2,7,1,0,0,7,8.7,2.2,3.64,48.93
1,3,7,2,0,0,6,5.4,2.8,7,0,1,0,4,5.1,2.6,2.45,45.02
0,7,4,0,2,0,5,9,2,7,2,0,0,7,6.7,2,6.82,51.91
0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63
1,2,7,0,0,0,4,7.8,0,5,1,0,0,5,6.7,3.1,3.14,43.35
0,8,6,1,0,0,7,6.2,2.3,7,0,0,0,7,5.8,2.6,9.5,50.75
0,3,7,0,0,0,3,7.2,2.5,1,0,0,0,0,0,0,0,22.68
0,7,7,2,1,0,7,6.3,2.5,6,0,0,0,6,4,2.1,26,67.32
1,6,7,2,0,1,4,8.6,2.9,7,0,0,1,3,5.7,2.4,0,47.94
1,1,7,1,0,0,6,6.5,2.1,7,2,1,0,7,5.5,2.6,3.2,48.95
0,7,6,0,1,0,6,8.7,2.2,7,0,0,0,5,8.3,2.23,0.64,45.07
0,12,3,0,0,0,1,2.3,0,1,0,0,0,0,0,0,0,9.56
0,4,7,7,0,4,1,8.2,5.1,7,3,0,3,4,3,3.5,45.25,108.88
0,13,6,1,0,0,0,7.8,2.1,7,0,0,0,1,7.8,2.9,0,45.02
1,6,7,1,4,0,7,6.8,3.3,7,2,0,0,7,6.4,2.5,6.64,56.76
1,9,7,0,0,0,7,5.7,2.3,7,0,0,0,7,2.9,2.4,5.14,40.18
1,9,7,1,0,5,0,9.5,2.8,7,0,2,3,4,9.2,2.5,0,54.16
0,13,5,0,0,1,2,8,2.4,3,0,0,2,1,6.4,2.1,0,38.77
1,1,7,0,0,1,5,7.6,4.3,7,0,0,0,7,7.4,3.1,0,48.08
0,4,7,0,4,1,1,6.5,2.6,6,0,1,0,3,7.2,2.5,1.5,44.06
0,5,6,2,0,0,7,8.7,4.7,7,1,0,0,6,8.4,4.4,27,86.1
1,1,7,1,2,0,7,4.1,2,7,2,0,0,7,1.3,2.65,12.63,50.52
0,1,7,0,0,0,2,7.7,2.3,7,1,1,0,6,2.1,2.1,4,41.95
1,1,7,1,3,0,7,7.3,2.8,7,3,3,0,7,8.3,2.6,3,57.74
0,13,7,1,0,3,2,9.5,2,7,0,0,0,6,7.3,2.1,0,47.37
0,4,7,0,0,0,7,7.6,2.15,7,1,0,0,7,2.5,2.2,3,41.42
0,8,7,2,0,0,1,7,2.2,5,0,0,0,0,4.1,2.9,1.5,42.67
0,12,6,0,0,0,0,6.3,2,3,0,0,0,0,5.2,0,0,29.61
0,9,7,0,0,0,7,4.1,1.9,7,0,0,0,7,2,2.8,4.57,36.57
0,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.66
0,3,7,0,0,1,5,7.5,2,7,0,0,6,1,7.9,2.5,0,45.46
0,7,7,0,0,0,7,7,2.5,7,0,0,0,5,2.2,2.2,11,46.56
0,11,7,0,3,0,7,6.5,2.1,7,0,1,0,7,8.8,2.2,1.75,45.2
0,6,7,0,1,0,5,8.8,2.45,7,0,0,0,6,7.9,2.18,5.14,49.98
0,5,7,0,0,0,6,7.7,2.2,7,0,0,0,7,2.3,2.1,10,45.94
0,6,7,1,1,0,7,3.8,3.2,7,4,0,0,7,7,3.1,3.14,53.46
1,4,7,0,0,0,7,7.1,2,7,0,1,0,7,4.25,2.5,9,47.62
0,7,7,1,2,1,4,6.8,3.6,6,1,1,0,6,7,2.3,15,63.6
0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.58
1,12,0,0,0,0,0,7.6,2.9,2,0,0,0,0,0,0,0,17.73
1,3,7,0,1,0,6,8.5,3,7,0,1,0,7,8.9,2.3,12.8,59.97
1,8,7,0,0,1,5,7.2,3.6,7,1,1,0,7,4.5,3,1.5,46.51
0,4,7,0,0,0,0,2.4,2,6,0,0,0,1,6.9,2.2,3,36.79
1,12,6,0,0,0,5,8.4,2.4,6,2,1,0,5,9.9,2.6,0,50.9
0,14,7,0,0,1,5,5.7,2.3,7,0,0,0,4,7.3,2.7,0,41.16
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11
0,3,6,0,0,0,3,5.8,2,6,1,0,3,2,7.9,2.2,0,42.59
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
0,2,7,0,3,0,7,4.2,3.3,7,2,2,1,6,8.1,2.2,2.5,49.45
0,12,7,4,2,1,5,8.9,2.4,5,1,2,2,5,2.2,2.3,14,63.05
0,1,7,0,1,0,6,5.2,2,7,2,1,1,6,1.7,3,7.14,45.81
0,10,6,0,0,0,5,7.4,2.2,5,0,0,0,6,2.4,2.1,6,40.05
0,11,7,0,0,0,6,6.9,2.5,7,1,1,0,7,3.2,2.1,6.14,45.45
1,11,7,6,0,0,6,6.3,3.7,7,4,1,0,7,9.2,3.7,15.5,82.01
0,6,7,0,1,0,6,9.1,2.4,7,2,0,0,7,6.8,2.2,10.11,58.24
1,2,7,0,0,0,7,5.7,2.6,7,1,2,0,7,7,2.3,4.5,47.64
0,1,7,0,0,0,6,8,2.5,5,0,1,0,5,8.1,2,4.69,47.47
1,14,7,1,4,0,6,8.9,3.3,7,2,4,2,5,7,3.3,17.5,74.43
0,1,7,1,0,0,4,7.3,2.2,7,2,0,0,2,7,2.3,0,47.48
0,5,7,1,1,0,6,8.6,2.7,7,2,0,0,6,4.8,2.5,3.5,51.81
1,4,7,2,0,0,7,8.3,2.6,7,0,0,0,7,3.25,3.1,6,50.59
0,14,7,3,0,0,6,7.8,2.3,6,1,0,0,3,2.25,2,9.25,52.65
0,13,5,0,0,0,0,5.6,2.4,7,0,0,0,1,6.6,2.2,0,37.47
1,6,7,0,0,0,7,7.1,3.5,6,0,0,0,7,3.7,3,8.3,49.11
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63
0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
0,5,7,0,0,0,5,3.6,2,6,1,0,0,1,1.4,0,0,27.3
1,9,7,0,0,0,4,6.4,2.7,0,0,0,0,0,0,0,0,20.8
0,6,7,0,1,0,7,5.6,2.45,7,1,0,0,7,8.1,2.15,8.06,51.49
0,11,7,1,2,0,3,8.1,2.1,6,0,0,0,5,7.8,2.1,0,45.05
1,7,7,0,1,0,7,8.7,2.5,7,2,1,0,6,6.6,2.2,5.87,53.72
0,11,7,1,2,0,7,2.8,1.6,7,2,0,0,7,2.6,2.7,4.57,41.9
0,14,6,0,1,0,4,8.2,2.8,7,5,1,0,5,9.7,2.8,3,59.3
0,7,5,0,0,0,2,9.1,2.3,7,0,0,0,6,6.7,2.7,0,42.92
0,2,7,1,1,0,6,6.8,2.3,7,1,0,0,7,8.2,2.3,3.5,50.8
1,14,7,1,2,0,6,8.9,2.3,7,3,2,0,7,7,2.6,4.5,58.09
0,1,7,0,0,0,7,5,2.4,7,0,0,2,4,7.9,2.2,0,40.99
0,10,7,1,0,0,6,5.6,2.6,7,0,1,0,6,8.3,2.2,9.09,52.97
0,2,7,0,2,0,6,8.2,2.9,7,0,1,0,7,4.6,2.3,9,51.11
1,6,7,3,0,1,4,9.9,3.6,7,3,0,3,4,8.2,4.1,0,65.59
1,5,7,0,0,0,7,7.8,2.8,7,0,2,0,7,8.5,2.5,1.3,47.32
0,1,7,0,0,0,7,6.3,2.4,7,0,0,0,7,7.1,2.9,3.04,45.01
0,9,7,0,0,0,7,5.1,2.8,6,0,1,0,6,3.2,2.2,6.14,41.12
0,13,7,0,1,0,5,8.6,2.8,7,0,1,0,6,9.4,2.23,0.14,47.45
1,4,7,1,3,6,0,8.7,3.2,7,2,1,1,12,8,3.4,1.5,60.22
1,4,7,1,3,2,5,8,3.6,7,4,2,2,5,6.5,3.3,17.82,76.86
0,4,7,0,0,0,6,6,2.5,7,1,0,0,6,6.1,2.4,1.25,42.92
0,14,5,0,0,0,1,5,2.25,4,0,1,0,0,9.6,2.15,0,38.08
0,5,7,2,0,0,7,2.7,1.8,4,0,0,0,7,1,2.2,6.5,36.48
0,12,7,0,0,0,3,7.1,2.3,7,0,0,2,4,9.3,2.4,0,45.25
0,12,7,0,1,0,3,9.3,2.05,7,0,1,0,7,7.9,2.15,2.14,46.92
0,11,7,2,1,0,7,8.5,2.6,6,0,0,0,6,7.8,2.2,6,56.13
1,4,7,1,0,0,6,7.7,2.2,6,1,0,0,5,3.25,2,6,46.98
0,3,7,1,0,0,5,9.4,2.2,7,0,0,0,7,9,2.4,0.28,49.3
0,6,7,0,0,0,7,8.7,2.65,7,1,0,0,6,7.9,2.15,1.78,48.97
0,1,7,1,0,0,5,7.5,2.5,6,2,0,0,2,4.6,2.1,0.5,45.04
0,2,5,0,1,0,0,5.8,2,5,3,0,1,3,7.1,2,2,45.23
0,3,7,3,1,0,6,6.8,2.55,7,2,0,0,5,7.9,2.03,3.5,56.04
0,4,7,0,1,0,7,8.9,2.95,7,0,0,0,6,9.4,2.3,1,49.07
0,4,6,1,1,0,3,8.3,3,5,0,1,0,2,8.9,2.1,1,48.5
0,5,6,0,0,0,7,7.2,2.3,7,0,0,0,4,2.25,2.2,8,42.99
1,1,7,3,0,0,4,6,3.5,7,2,0,0,1,7.7,2.6,0,53.23
0,8,7,1,0,0,6,7.4,2.15,7,1,0,0,7,6.1,3.05,1.7,47.88
0,7,7,3,0,0,7,7.8,4.8,7,1,0,0,7,6.5,2.4,10,65.55
0,4,7,0,1,0,7,7,2.55,7,0,0,0,5,8.6,2.18,3.5,47.21
0,3,7,0,0,0,7,4.5,2.3,7,0,0,0,6,4.25,2.6,11,46.83
0,7,7,2,3,0,7,3,1.7,7,2,0,0,7,1.8,2.33,9.57,47.94
0,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.19
1,4,7,1,4,4,2,10,5.4,7,3,1,0,7,9,3.5,4.5,70.85
0,2,7,2,1,0,2,6.9,3.5,5,0,0,0,0,5.7,3.1,0,45.81
0,1,6,6,0,2,0,5.4,2.3,2,1,0,0,0,8.9,2,0,48.47
0,3,7,1,0,0,6,7,2.5,7,0,0,0,4,3.25,2.1,10,48.97
0,13,7,0,0,0,6,8.5,2.9,7,1,0,0,5,8.2,2.2,0.5,48.19
0,7,7,0,0,0,7,2.9,2,7,3,0,0,7,4.4,2.45,9.85,49.07
0,13,7,0,0,0,7,8.2,2.4,7,0,0,0,7,7.5,2.3,4.5,48.29
1,3,7,2,2,0,7,5.7,2.95,7,2,0,0,7,8.7,2.35,8.78,60.98
0,5,7,5,0,2,5,9.6,3.7,6,2,0,1,3,9.4,4.1,17.64,84.78
0,13,7,1,5,0,7,6.5,3,7,0,6,0,7,8,3.2,9,59.13
0,5,7,0,0,0,6,7.4,2.15,5,0,0,0,6,2.3,2.1,5,39.32
0,5,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6.15
0,12,6,0,0,0,0,3.4,2.4,4,0,0,0,0,5.3,2.1,0,31.58
